ch,rho,m,f,r_fine,penalty
26,67,56.46216173286171,0.3677140255009107,0.005550684489178702,1.5903415939058236
26,68,56.46216173286171,0.3677140255009107,0.005550684489178702,1.5903415939058236
26,69,56.46216173286171,0.3677140255009107,0.005550684489178702,1.5903415939058236
26,70,56.46216173286171,0.3677140255009107,0.005550684489178702,1.5903415939058236
26,71,56.46216173286171,0.3677140255009107,0.005550684489178702,1.5903415939058236
26,72,56.46216173286171,0.3677140255009107,0.005550684489178702,1.5903415939058236
26,73,56.46216173286171,0.3677140255009107,0.005550684489178702,1.5903415939058236
26,74,56.46216173286171,0.3676381299332119,0.0064233295755932954,1.5915306997705254
26,75,56.46216173286171,0.3676381299332119,0.0064233295755932954,1.5915306997705254
26,76,56.46216173286171,0.3676381299332119,0.0064233295755932954,1.5915306997705254
26,77,56.46216173286171,0.3676381299332119,0.0064233295755932954,1.5915306997705254
26,78,56.46216173286171,0.3676381299332119,0.0064233295755932954,1.5915306997705254
26,79,56.46216173286171,0.3676381299332119,0.0064233295755932954,1.5915306997705254
26,80,56.46216173286171,0.3676381299332119,0.0064233295755932954,1.5915306997705254
26,81,56.46216173286171,0.3676381299332119,0.0064233295755932954,1.5915306997705254
26,82,56.46216173286171,0.3676001821493625,0.006543037921574089,1.591624490567616
26,83,56.46216173286171,0.3676001821493625,0.006543037921574089,1.591624490567616
26,84,56.46216173286171,0.3676001821493625,0.006543037921574089,1.591624490567616
26,85,56.46216173286171,0.3676001821493625,0.006543037921574089,1.591624490567616
26,86,56.46216173286171,0.36756223436551305,0.006572733749383035,1.5915759438235775
26,87,56.46216173286171,0.3675242865816636,0.006574805481952437,1.591483726769089
26,88,56.46216173286171,0.3674863387978142,0.006576819319311403,1.59139142924781
26,89,56.46216173286171,0.3674104432301154,0.006636946580233493,1.5912955498669654
26,90,56.46216173286171,0.36737249544626593,0.006697377943819362,1.5912956213529799
26,91,56.46216173286171,0.36737249544626593,0.006697377943819362,1.5912956213529799
26,92,56.46216173286171,0.36737249544626593,0.006697377943819362,1.5912956213529799
26,93,56.46216173286171,0.36737249544626593,0.006697377943819362,1.5912956213529799
26,94,40.42823217079863,0.3688904068002429,0.0063161625508267195,1.5945188813384275
26,95,40.42823217079863,0.3688904068002429,0.0063161625508267195,1.5945188813384275
26,96,40.42823217079863,0.3688524590163934,0.006345932725287685,1.594470179123183
26,97,40.42823217079863,0.3687386156648452,0.006472795575155213,1.5943835953709944
